"super_ua1","Submit","rdUser"
"super_ua1","*","rdUser"
"super_ua1","add-sp","rdUser"
"super_ua1","write","rdUser"
"super_ua1","delete-copi","rdUser"
"super_ua1","add-copi","rdUser"
"super_ua1","Delete","bmCSUser"
"super_ua1","delete-sp","bmCSUser"
"super_ua1","read","bmCSUser"
"super_ua1","ViewLog","bmCSUser"
"super_ua1","create","bmCSUser"
"super_ua1","Submit","bmCSUser"
"super_ua1","*","bmCSUser"
"super_ua1","add-sp","bmCSUser"
"super_ua1","write","bmCSUser"
"super_ua1","delete-copi","bmCSUser"
"super_ua1","add-copi","bmCSUser"
"super_ua1","Delete","Adjunct Faculty"
"super_ua1","delete-sp","Adjunct Faculty"
"super_ua1","read","Adjunct Faculty"
"super_ua1","ViewLog","Adjunct Faculty"
"super_ua1","create","Adjunct Faculty"
"super_ua1","Submit","Adjunct Faculty"
"super_ua1","*","Adjunct Faculty"
"super_ua1","add-sp","Adjunct Faculty"
"super_ua1","write","Adjunct Faculty"
"super_ua1","delete-copi","Adjunct Faculty"
"super_ua1","add-copi","Adjunct Faculty"
"super_ua1","Delete","PDSWhole"
"super_ua1","delete-sp","PDSWhole"
"super_ua1","read","PDSWhole"
"super_ua1","ViewLog","PDSWhole"
"super_ua1","create","PDSWhole"
"super_ua1","Submit","PDSWhole"
"super_ua1","*","PDSWhole"
"super_ua1","add-sp","PDSWhole"
"super_ua1","write","PDSWhole"
"super_ua1","delete-copi","PDSWhole"
"super_ua1","add-copi","PDSWhole"
"super_ua1","Delete","DeptPHY"
"super_ua1","delete-sp","DeptPHY"
"super_ua1","read","DeptPHY"
"super_ua1","ViewLog","DeptPHY"
"super_ua1","create","DeptPHY"
"super_ua1","Submit","DeptPHY"
"super_ua1","*","DeptPHY"
"super_ua1","add-sp","DeptPHY"
"super_ua1","write","DeptPHY"
"super_ua1","delete-copi","DeptPHY"
"super_ua1","add-copi","DeptPHY"
"super_ua1","Delete","ChairCHEM"
"super_ua1","delete-sp","ChairCHEM"
"super_ua1","read","ChairCHEM"
"super_ua1","ViewLog","ChairCHEM"
"super_ua1","create","ChairCHEM"
"super_ua1","Submit","ChairCHEM"
"super_ua1","*","ChairCHEM"
"super_ua1","add-sp","ChairCHEM"
"super_ua1","write","ChairCHEM"
"super_ua1","delete-copi","ChairCHEM"
"super_ua1","add-copi","ChairCHEM"
"super_ua1","Delete","irbUser"
"super_ua1","delete-sp","irbUser"
"super_ua1","read","irbUser"
"super_ua1","ViewLog","irbUser"
"super_ua1","create","irbUser"
"super_ua1","Submit","irbUser"
"super_ua1","*","irbUser"
"super_ua1","add-sp","irbUser"
"super_ua1","write","irbUser"
"super_ua1","delete-copi","irbUser"
"super_ua1","add-copi","irbUser"
"super_ua1","Delete","bmECEUser"
"super_ua1","delete-sp","bmECEUser"
"super_ua1","read","bmECEUser"
"super_ua1","ViewLog","bmECEUser"
"super_ua1","create","bmECEUser"
"super_ua1","Submit","bmECEUser"
"super_ua1","*","bmECEUser"
"super_ua1","add-sp","bmECEUser"
"super_ua1","write","bmECEUser"
"super_ua1","delete-copi","bmECEUser"
"super_ua1","add-copi","bmECEUser"
"super_ua1","Delete","Tenured Faculty"
"super_ua1","delete-sp","Tenured Faculty"
"super_ua1","read","Tenured Faculty"
"super_ua1","ViewLog","Tenured Faculty"
"super_ua1","create","Tenured Faculty"
"super_ua1","Submit","Tenured Faculty"
"super_ua1","*","Tenured Faculty"
"super_ua1","add-sp","Tenured Faculty"
"super_ua1","write","Tenured Faculty"
"super_ua1","delete-copi","Tenured Faculty"
"super_ua1","add-copi","Tenured Faculty"
"super_ua1","Delete","samer"
"super_ua1","delete-sp","samer"
"super_ua1","read","samer"
"super_ua1","ViewLog","samer"
"super_ua1","create","samer"
"super_ua1","Submit","samer"
"super_ua1","*","samer"
"super_ua1","add-sp","samer"
"super_ua1","write","samer"
"super_ua1","delete-copi","samer"
"super_ua1","add-copi","samer"
"super_ua1","Delete","ChairCSUser"
"super_ua1","delete-sp","ChairCSUser"
"super_ua1","read","ChairCSUser"
"super_ua1","ViewLog","ChairCSUser"
"super_ua1","create","ChairCSUser"
"super_ua1","Submit","ChairCSUser"
"super_ua1","*","ChairCSUser"
"super_ua1","add-sp","ChairCSUser"
"super_ua1","write","ChairCSUser"
"super_ua1","delete-copi","ChairCSUser"
"super_ua1","add-copi","ChairCSUser"
"super_ua1","Delete","Research Director"
"super_ua1","delete-sp","Research Director"
"super_ua1","read","Research Director"
"super_ua1","ViewLog","Research Director"
"super_ua1","create","Research Director"
"super_ua1","Submit","Research Director"
"super_ua1","*","Research Director"
"super_ua1","add-sp","Research Director"
"super_ua1","write","Research Director"
"super_ua1","delete-copi","Research Director"
"super_ua1","add-copi","Research Director"
"super_ua1","Delete","bmPHYUser"
"super_ua1","delete-sp","bmPHYUser"
"super_ua1","read","bmPHYUser"
"super_ua1","ViewLog","bmPHYUser"
"super_ua1","create","bmPHYUser"
"super_ua1","Submit","bmPHYUser"
"super_ua1","*","bmPHYUser"
"super_ua1","add-sp","bmPHYUser"
"super_ua1","write","bmPHYUser"
"super_ua1","delete-copi","bmPHYUser"
"super_ua1","add-copi","bmPHYUser"
"super_ua1","Delete","DeanCOASUser"
"super_ua1","delete-sp","DeanCOASUser"
"super_ua1","read","DeanCOASUser"
"super_ua1","ViewLog","DeanCOASUser"
"super_ua1","create","DeanCOASUser"
"super_ua1","Submit","DeanCOASUser"
"super_ua1","*","DeanCOASUser"
"super_ua1","add-sp","DeanCOASUser"
"super_ua1","write","DeanCOASUser"
"super_ua1","delete-copi","DeanCOASUser"
"super_ua1","add-copi","DeanCOASUser"
"super_ua1","Delete","ChairChemUser"
"super_ua1","delete-sp","ChairChemUser"
"super_ua1","read","ChairChemUser"
"super_ua1","ViewLog","ChairChemUser"
"super_ua1","create","ChairChemUser"
"super_ua1","Submit","ChairChemUser"
"super_ua1","*","ChairChemUser"
"super_ua1","add-sp","ChairChemUser"
"super_ua1","write","ChairChemUser"
"super_ua1","delete-copi","ChairChemUser"
"super_ua1","add-copi","ChairChemUser"
"super_ua1","Delete","super_oa"
"super_ua1","delete-sp","super_oa"
"super_ua1","read","super_oa"
"super_ua1","ViewLog","super_oa"
"super_ua1","create","super_oa"
"super_ua1","Submit","super_oa"
"super_ua1","*","super_oa"
"super_ua1","add-sp","super_oa"
"super_ua1","write","super_oa"
"super_ua1","delete-copi","super_oa"
"super_ua1","add-copi","super_oa"
"super_ua1","Delete","DeptCS"
"super_ua1","delete-sp","DeptCS"
"super_ua1","read","DeptCS"
"super_ua1","ViewLog","DeptCS"
"super_ua1","create","DeptCS"
"super_ua1","Submit","DeptCS"
"super_ua1","*","DeptCS"
"super_ua1","add-sp","DeptCS"
"super_ua1","write","DeptCS"
"super_ua1","delete-copi","DeptCS"
"super_ua1","add-copi","DeptCS"
"super_ua1","Delete","SPEligible"
"super_ua1","delete-sp","SPEligible"
"super_ua1","read","SPEligible"
"super_ua1","ViewLog","SPEligible"
"super_ua1","create","SPEligible"
"super_ua1","Submit","SPEligible"
"super_ua1","*","SPEligible"
"super_ua1","add-sp","SPEligible"
"super_ua1","write","SPEligible"
"super_ua1","delete-copi","SPEligible"
"super_ua1","add-copi","SPEligible"
"super_ua1","Delete","ChairECE"
"super_ua1","delete-sp","ChairECE"
"super_ua1","read","ChairECE"
"super_ua1","ViewLog","ChairECE"
"super_ua1","create","ChairECE"
"super_ua1","Submit","ChairECE"
"super_ua1","*","ChairECE"
"super_ua1","add-sp","ChairECE"
"super_ua1","write","ChairECE"
"super_ua1","delete-copi","ChairECE"
"super_ua1","add-copi","ChairECE"
"super_ua1","Delete","NickC"
"super_ua1","delete-sp","NickC"
"super_ua1","read","NickC"
"super_ua1","ViewLog","NickC"
"super_ua1","create","NickC"
"super_ua1","Submit","NickC"
"super_ua1","*","NickC"
"super_ua1","add-sp","NickC"
"super_ua1","write","NickC"
"super_ua1","delete-copi","NickC"
"super_ua1","add-copi","NickC"
"super_ua1","Delete","BMCHEM"
"super_ua1","delete-sp","BMCHEM"
"super_ua1","read","BMCHEM"
"super_ua1","ViewLog","BMCHEM"
"super_ua1","create","BMCHEM"
"super_ua1","Submit","BMCHEM"
"super_ua1","*","BMCHEM"
"super_ua1","add-sp","BMCHEM"
"super_ua1","write","BMCHEM"
"super_ua1","delete-copi","BMCHEM"
"super_ua1","add-copi","BMCHEM"
"super_ua1","Delete","BMCS"
"super_ua1","delete-sp","BMCS"
"super_ua1","read","BMCS"
"super_ua1","ViewLog","BMCS"
"super_ua1","create","BMCS"
"super_ua1","Submit","BMCS"
"super_ua1","*","BMCS"
"super_ua1","add-sp","BMCS"
"super_ua1","write","BMCS"
"super_ua1","delete-copi","BMCS"
"super_ua1","add-copi","BMCS"
"super_ua1","Delete","ChairECEUser"
"super_ua1","delete-sp","ChairECEUser"
"super_ua1","read","ChairECEUser"
"super_ua1","ViewLog","ChairECEUser"
"super_ua1","create","ChairECEUser"
"super_ua1","Submit","ChairECEUser"
"super_ua1","*","ChairECEUser"
"super_ua1","add-sp","ChairECEUser"
"super_ua1","write","ChairECEUser"
"super_ua1","delete-copi","ChairECEUser"
"super_ua1","add-copi","ChairECEUser"
"super_ua1","Delete","ChairPHY"
"super_ua1","delete-sp","ChairPHY"
"super_ua1","read","ChairPHY"
"super_ua1","ViewLog","ChairPHY"
"super_ua1","create","ChairPHY"
"super_ua1","Submit","ChairPHY"
"super_ua1","*","ChairPHY"
"super_ua1","add-sp","ChairPHY"
"super_ua1","write","ChairPHY"
"super_ua1","delete-copi","ChairPHY"
"super_ua1","add-copi","ChairPHY"
"super_ua1","Delete","super_O"
"super_ua1","delete-sp","super_O"
"super_ua1","read","super_O"
"super_ua1","ViewLog","super_O"
"super_ua1","create","super_O"
"super_ua1","Submit","super_O"
"super_ua1","*","super_O"
"super_ua1","add-sp","super_O"
"super_ua1","write","super_O"
"super_ua1","delete-copi","super_O"
"super_ua1","add-copi","super_O"
"super_ua1","Delete","NonTenureTrack Faculty"
"super_ua1","delete-sp","NonTenureTrack Faculty"
"super_ua1","read","NonTenureTrack Faculty"
"super_ua1","ViewLog","NonTenureTrack Faculty"
"super_ua1","create","NonTenureTrack Faculty"
"super_ua1","Submit","NonTenureTrack Faculty"
"super_ua1","*","NonTenureTrack Faculty"
"super_ua1","add-sp","NonTenureTrack Faculty"
"super_ua1","write","NonTenureTrack Faculty"
"super_ua1","delete-copi","NonTenureTrack Faculty"
"super_ua1","add-copi","NonTenureTrack Faculty"
"super_ua1","Delete","Teaching Faculty"
"super_ua1","delete-sp","Teaching Faculty"
"super_ua1","read","Teaching Faculty"
"super_ua1","ViewLog","Teaching Faculty"
"super_ua1","create","Teaching Faculty"
"super_ua1","Submit","Teaching Faculty"
"super_ua1","*","Teaching Faculty"
"super_ua1","add-sp","Teaching Faculty"
"super_ua1","write","Teaching Faculty"
"super_ua1","delete-copi","Teaching Faculty"
"super_ua1","add-copi","Teaching Faculty"
"super_ua1","Delete","IRBOfficer"
"super_ua1","delete-sp","IRBOfficer"
"super_ua1","read","IRBOfficer"
"super_ua1","ViewLog","IRBOfficer"
"super_ua1","create","IRBOfficer"
"super_ua1","Submit","IRBOfficer"
"super_ua1","*","IRBOfficer"
"super_ua1","add-sp","IRBOfficer"
"super_ua1","write","IRBOfficer"
"super_ua1","delete-copi","IRBOfficer"
"super_ua1","add-copi","IRBOfficer"
"super_ua1","Delete","vlad"
"super_ua1","delete-sp","vlad"
"super_ua1","read","vlad"
"super_ua1","ViewLog","vlad"
"super_ua1","create","vlad"
"super_ua1","Submit","vlad"
"super_ua1","*","vlad"
"super_ua1","add-sp","vlad"
"super_ua1","write","vlad"
"super_ua1","delete-copi","vlad"
"super_ua1","add-copi","vlad"
"super_ua1","Delete","BMPHY"
"super_ua1","delete-sp","BMPHY"
"super_ua1","read","BMPHY"
"super_ua1","ViewLog","BMPHY"
"super_ua1","create","BMPHY"
"super_ua1","Submit","BMPHY"
"super_ua1","*","BMPHY"
"super_ua1","add-sp","BMPHY"
"super_ua1","write","BMPHY"
"super_ua1","delete-copi","BMPHY"
"super_ua1","add-copi","BMPHY"
"super_ua1","Delete","DeptCHEM"
"super_ua1","delete-sp","DeptCHEM"
"super_ua1","read","DeptCHEM"
"super_ua1","ViewLog","DeptCHEM"
"super_ua1","create","DeptCHEM"
"super_ua1","Submit","DeptCHEM"
"super_ua1","*","DeptCHEM"
"super_ua1","add-sp","DeptCHEM"
"super_ua1","write","DeptCHEM"
"super_ua1","delete-copi","DeptCHEM"
"super_ua1","add-copi","DeptCHEM"
"super_ua1","Delete","ChairPHYUser"
"super_ua1","delete-sp","ChairPHYUser"
"super_ua1","read","ChairPHYUser"
"super_ua1","ViewLog","ChairPHYUser"
"super_ua1","create","ChairPHYUser"
"super_ua1","Submit","ChairPHYUser"
"super_ua1","*","ChairPHYUser"
"super_ua1","add-sp","ChairPHYUser"
"super_ua1","write","ChairPHYUser"
"super_ua1","delete-copi","ChairPHYUser"
"super_ua1","add-copi","ChairPHYUser"
"super_ua1","Delete","Clinic Faculty"
"super_ua1","delete-sp","Clinic Faculty"
"super_ua1","read","Clinic Faculty"
"super_ua1","ViewLog","Clinic Faculty"
"super_ua1","create","Clinic Faculty"
"super_ua1","Submit","Clinic Faculty"
"super_ua1","*","Clinic Faculty"
"super_ua1","add-sp","Clinic Faculty"
"super_ua1","write","Clinic Faculty"
"super_ua1","delete-copi","Clinic Faculty"
"super_ua1","add-copi","Clinic Faculty"
"super_ua1","Delete","nazmul"
"super_ua1","delete-sp","nazmul"
"super_ua1","read","nazmul"
"super_ua1","ViewLog","nazmul"
"super_ua1","create","nazmul"
"super_ua1","Submit","nazmul"
"super_ua1","*","nazmul"
"super_ua1","add-sp","nazmul"
"super_ua1","write","nazmul"
"super_ua1","delete-copi","nazmul"
"super_ua1","add-copi","nazmul"
"super_ua1","Delete","TenuredTenureTrack Faculty"
"super_ua1","delete-sp","TenuredTenureTrack Faculty"
"super_ua1","read","TenuredTenureTrack Faculty"
"super_ua1","ViewLog","TenuredTenureTrack Faculty"
"super_ua1","create","TenuredTenureTrack Faculty"
"super_ua1","Submit","TenuredTenureTrack Faculty"
"super_ua1","*","TenuredTenureTrack Faculty"
"super_ua1","add-sp","TenuredTenureTrack Faculty"
"super_ua1","write","TenuredTenureTrack Faculty"
"super_ua1","delete-copi","TenuredTenureTrack Faculty"
"super_ua1","add-copi","TenuredTenureTrack Faculty"
"super_ua1","Delete","BMECE"
"super_ua1","delete-sp","BMECE"
"super_ua1","read","BMECE"
"super_ua1","ViewLog","BMECE"
"super_ua1","create","BMECE"
"super_ua1","Submit","BMECE"
"super_ua1","*","BMECE"
"super_ua1","add-sp","BMECE"
"super_ua1","write","BMECE"
"super_ua1","delete-copi","BMECE"
"super_ua1","add-copi","BMECE"
"NickC","create","PDSWhole"
"SP","read","OSPInfo"
"SP","read","SPInfo"
"SP","read","ApprovalInfo"
"SP","read","Budget Info"
"SP","read","RDApproval"
"SP","read","PDSSections"
"SP","read","PIEditable"
"SP","read","BMApproval"
"SP","read","Compliance Info"
"SP","read","ChairApproval"
"SP","read","CoPIInfo"
"SP","read","Signature Info"
"SP","read","CostShare Info"
"SP","read","Collaboration Info"
"SP","read","Proprietary Info"
"SP","read","DeanApproval"
"SP","read","Project Info"
"SP","read","UnivCommitmentsInfo"
"SP","read","COI"
"SP","read","Investigator Info"
"SP","read","PIInfo"
"SP","read","RAApproval"
"SP","read","CoPIEditable"
"SP","read","Additional Info"
"SP","read","IRBApproval"
"CoPIAdd","read","OSPInfo"
"CoPIAdd","read","SPInfo"
"CoPIAdd","read","ApprovalInfo"
"CoPIAdd","read","Budget Info"
"CoPIAdd","delete-sp","CoPI"
"CoPIAdd","add-sp","CoPI"
"CoPIAdd","read","RDApproval"
"CoPIAdd","read","PDSSections"
"CoPIAdd","read","PIEditable"
"CoPIAdd","read","BMApproval"
"CoPIAdd","delete-sp","SPAdd"
"CoPIAdd","add-sp","SPAdd"
"CoPIAdd","read","Compliance Info"
"CoPIAdd","write","Compliance Info"
"CoPIAdd","read","ChairApproval"
"CoPIAdd","read","CoPIInfo"
"CoPIAdd","read","Signature Info"
"CoPIAdd","write","Signature Info"
"CoPIAdd","read","CostShare Info"
"CoPIAdd","write","CostShare Info"
"CoPIAdd","read","Collaboration Info"
"CoPIAdd","write","Collaboration Info"
"CoPIAdd","read","Proprietary Info"
"CoPIAdd","write","Proprietary Info"
"CoPIAdd","read","DeanApproval"
"CoPIAdd","read","Project Info"
"CoPIAdd","read","UnivCommitmentsInfo"
"CoPIAdd","write","UnivCommitmentsInfo"
"CoPIAdd","read","COI"
"CoPIAdd","write","COI"
"CoPIAdd","delete-sp","SP"
"CoPIAdd","add-sp","SP"
"CoPIAdd","delete-sp","CoPIAdd"
"CoPIAdd","add-sp","CoPIAdd"
"CoPIAdd","read","Investigator Info"
"CoPIAdd","read","PIInfo"
"CoPIAdd","read","RAApproval"
"CoPIAdd","read","CoPIEditable"
"CoPIAdd","write","CoPIEditable"
"CoPIAdd","read","Additional Info"
"CoPIAdd","write","Additional Info"
"CoPIAdd","delete-sp","PI"
"CoPIAdd","add-sp","PI"
"CoPIAdd","read","IRBApproval"
"super","Delete","Research Admin"
"super","delete-sp","Research Admin"
"super","read","Research Admin"
"super","ViewLog","Research Admin"
"super","create","Research Admin"
"super","Submit","Research Admin"
"super","*","Research Admin"
"super","add-sp","Research Admin"
"super","write","Research Admin"
"super","delete-copi","Research Admin"
"super","add-copi","Research Admin"
"super","Delete","tomtom"
"super","delete-sp","tomtom"
"super","read","tomtom"
"super","ViewLog","tomtom"
"super","create","tomtom"
"super","Submit","tomtom"
"super","*","tomtom"
"super","add-sp","tomtom"
"super","write","tomtom"
"super","delete-copi","tomtom"
"super","add-copi","tomtom"
"super","Delete","DeptECE"
"super","delete-sp","DeptECE"
"super","read","DeptECE"
"super","ViewLog","DeptECE"
"super","create","DeptECE"
"super","Submit","DeptECE"
"super","*","DeptECE"
"super","add-sp","DeptECE"
"super","write","DeptECE"
"super","delete-copi","DeptECE"
"super","add-copi","DeptECE"
"super","Delete","TenureTrack Faculty"
"super","delete-sp","TenureTrack Faculty"
"super","read","TenureTrack Faculty"
"super","ViewLog","TenureTrack Faculty"
"super","create","TenureTrack Faculty"
"super","Submit","TenureTrack Faculty"
"super","*","TenureTrack Faculty"
"super","add-sp","TenureTrack Faculty"
"super","write","TenureTrack Faculty"
"super","delete-copi","TenureTrack Faculty"
"super","add-copi","TenureTrack Faculty"
"super","Delete","CoPIEligible"
"super","delete-sp","CoPIEligible"
"super","read","CoPIEligible"
"super","ViewLog","CoPIEligible"
"super","create","CoPIEligible"
"super","Submit","CoPIEligible"
"super","*","CoPIEligible"
"super","add-sp","CoPIEligible"
"super","write","CoPIEligible"
"super","delete-copi","CoPIEligible"
"super","add-copi","CoPIEligible"
"super","Delete","Dean COE"
"super","delete-sp","Dean COE"
"super","read","Dean COE"
"super","ViewLog","Dean COE"
"super","create","Dean COE"
"super","Submit","Dean COE"
"super","*","Dean COE"
"super","add-sp","Dean COE"
"super","write","Dean COE"
"super","delete-copi","Dean COE"
"super","add-copi","Dean COE"
"super","Delete","ChairCS"
"super","delete-sp","ChairCS"
"super","read","ChairCS"
"super","ViewLog","ChairCS"
"super","create","ChairCS"
"super","Submit","ChairCS"
"super","*","ChairCS"
"super","add-sp","ChairCS"
"super","write","ChairCS"
"super","delete-copi","ChairCS"
