"PI","delete-sp","SP"
"PI","add-sp","SP"
"PI","read","PIEditable"
"PI","write","PIEditable"
"PI","read","PIInfo"
"PI","read","RAApproval"
"PI","read","Investigator Info"
"PI","read","Compliance Info"
"PI","write","Compliance Info"
"PI","read","CostShare Info"
"PI","write","CostShare Info"
"PI","read","COI"
"PI","write","COI"
"PI","read","IRBApproval"
"PI","read","DeanApproval"
"PI","read","UnivCommitmentsInfo"
"PI","write","UnivCommitmentsInfo"
"PI","Delete","PDSWhole"
"PI","Submit","PDSWhole"
"PI","read","ChairApproval"
"PI","read","Proprietary Info"
"PI","write","Proprietary Info"
"PI","read","SPInfo"
"PI","read","ApprovalInfo"
"PI","read","RDApproval"
"PI","delete-sp","CoPI"
"PI","add-sp","CoPI"
"PI","delete-copi","CoPI"
"PI","add-copi","CoPI"
"PI","read","Project Info"
"PI","write","Project Info"
"PI","ViewLog","Audit Log"
"Domenico","create","PDSWhole"
"Cathryn","create","PDSWhole"
"Maximilian","create","PDSWhole"
"Luciano","create","PDSWhole"
"Chelsie","create","PDSWhole"
"Pascale","create","PDSWhole"
"Lois","create","PDSWhole"
"Allen","create","PDSWhole"
"Carlee","create","PDSWhole"
"Waldo","create","PDSWhole"
"Denis","create","PDSWhole"
"Jarrod","create","PDSWhole"
"Adriana","create","PDSWhole"
"samer","create","PDSWhole"
"Royal","create","PDSWhole"
"Camila","create","PDSWhole"
"Linnie","create","PDSWhole"
"Adolphus","create","PDSWhole"
"SP","read","OSPInfo"
"SP","read","Additional Info"
"SP","read","Budget Info"
"SP","read","Collaboration Info"
"SP","read","CoPIEditable"
"SP","read","PDSSections"
"SP","read","BMApproval"
"SP","read","CoPIInfo"
"SP","read","Signature Info"
"SP","read","PIEditable"
"SP","read","PIInfo"
"SP","read","RAApproval"
"SP","read","Investigator Info"
"SP","read","Compliance Info"
"SP","read","CostShare Info"
"SP","read","COI"
"SP","read","IRBApproval"
"SP","read","DeanApproval"
"SP","read","UnivCommitmentsInfo"
"SP","read","ChairApproval"
"SP","read","Proprietary Info"
"SP","read","SPInfo"
"SP","read","ApprovalInfo"
"SP","read","RDApproval"
"SP","read","Project Info"
"Bernice","create","PDSWhole"
"Seamus","create","PDSWhole"
"Jennifer","create","PDSWhole"
"Arthur","create","PDSWhole"
"Buster","create","PDSWhole"
"Alford","create","PDSWhole"
"Uriah","create","PDSWhole"
"Erich","create","PDSWhole"
"Allan","create","PDSWhole"
"Timmothy","create","PDSWhole"
"Kenna","create","PDSWhole"
"Jazmin","create","PDSWhole"
"Jerry","create","PDSWhole"
"Rhiannon","create","PDSWhole"
"Baron","create","PDSWhole"
"Vicenta","create","PDSWhole"
"Mollie","create","PDSWhole"
"Jean","create","PDSWhole"
"Marvin","create","PDSWhole"
"Ramon","create","PDSWhole"
"Alize","create","PDSWhole"
"Dale","create","PDSWhole"
"Axel","create","PDSWhole"
"Daphney","create","PDSWhole"
"Leonie","create","PDSWhole"
"Laurine","create","PDSWhole"
"Sonya","create","PDSWhole"
"Colton","create","PDSWhole"
"Amelia","create","PDSWhole"
"Alysson","create","PDSWhole"
"Cyril","create","PDSWhole"
"Chaya","create","PDSWhole"
"Jarred","create","PDSWhole"
"Alicia","create","PDSWhole"
"Alene","create","PDSWhole"
"Percival","create","PDSWhole"
"Elmore","create","PDSWhole"
"Delfina","create","PDSWhole"
"Maurine","create","PDSWhole"
"Queenie","create","PDSWhole"
"Mattie","create","PDSWhole"
"Jon","create","PDSWhole"
"Abigale","create","PDSWhole"
"Cristal","create","PDSWhole"
"Oscar","create","PDSWhole"
"Carlo","create","PDSWhole"
"Lukas","create","PDSWhole"
"Dawn","create","PDSWhole"
"Toby","create","PDSWhole"
"Tavares","create","PDSWhole"
"Thurman","create","PDSWhole"
"Yesenia","create","PDSWhole"
"Parker","create","PDSWhole"
"Magnolia","create","PDSWhole"
"Emiliano","create","PDSWhole"
"Abigail","create","PDSWhole"
"Randy","create","PDSWhole"
"Nestor","create","PDSWhole"
"Bennett","create","PDSWhole"
"Audreanne","create","PDSWhole"
"Cathy","create","PDSWhole"
"Eddie","create","PDSWhole"
"Laverna","create","PDSWhole"
"Brennon","create","PDSWhole"
"Felipa","create","PDSWhole"
"Donato","create","PDSWhole"
"Nicklaus","create","PDSWhole"
"Sofia","create","PDSWhole"
"Carmella","create","PDSWhole"
"Korey","create","PDSWhole"
"TenuredTenureTrack Faculty","create","PDSWhole"
"Sammie","create","PDSWhole"
"Osbaldo","create","PDSWhole"
"Araceli","create","PDSWhole"
"Oda","create","PDSWhole"
"Devan","create","PDSWhole"
"Corene","create","PDSWhole"
"Libby","create","PDSWhole"
"Rico","create","PDSWhole"
"Aliyah","create","PDSWhole"
"Mac","create","PDSWhole"
"Daisy","create","PDSWhole"
"Jany","create","PDSWhole"
"Lesly","create","PDSWhole"
"Darby","create","PDSWhole"
"Harold","create","PDSWhole"
"Allison","create","PDSWhole"
"Floy","create","PDSWhole"
"Cloyd","create","PDSWhole"
"Rosamond","create","PDSWhole"
"Jakayla","create","PDSWhole"
"Dolly","create","PDSWhole"
"Saul","create","PDSWhole"
"Arlene","create","PDSWhole"
"Nicholas","create","PDSWhole"
"Alba","create","PDSWhole"
"Kole","create","PDSWhole"
"Destini","create","PDSWhole"
"Maddison","create","PDSWhole"
"Paris","create","PDSWhole"
"Estelle","create","PDSWhole"
"Bridget","create","PDSWhole"
"Ken","create","PDSWhole"
"London","create","PDSWhole"
"Garfield","create","PDSWhole"
"Tenured Faculty","create","PDSWhole"
"Nicolette","create","PDSWhole"
"Wilhelm","create","PDSWhole"
"Eveline","create","PDSWhole"
"Connor","create","PDSWhole"
"Meggie","create","PDSWhole"
"PIEligible","create","PDSWhole"
"Amanda","create","PDSWhole"
"Gardner","create","PDSWhole"
"Jessica","create","PDSWhole"
"Lexie","create","PDSWhole"
"Juston","create","PDSWhole"
"Ally","create","PDSWhole"
"Vivianne","create","PDSWhole"
"Geraldine","create","PDSWhole"
"Vidal","create","PDSWhole"
"Tristin","create","PDSWhole"
"Arlie","create","PDSWhole"
"Celine","create","PDSWhole"
"Orville","create","PDSWhole"
"Audra","create","PDSWhole"
"Ayden","create","PDSWhole"
"Eliseo","create","PDSWhole"
"Research Faculty","create","PDSWhole"
"CoPI","read","OSPInfo"
"CoPI","read","Additional Info"
"CoPI","write","Additional Info"
"CoPI","read","Budget Info"
"CoPI","read","Collaboration Info"
"CoPI","write","Collaboration Info"
"CoPI","read","CoPIEditable"
"CoPI","write","CoPIEditable"
"CoPI","read","PDSSections"
"CoPI","read","BMApproval"
"CoPI","read","CoPIInfo"
"CoPI","read","Signature Info"
"CoPI","write","Signature Info"
"CoPI","delete-sp","PI"
"CoPI","add-sp","PI"
"CoPI","delete-sp","SP"
"CoPI","add-sp","SP"
"CoPI","read","PIEditable"
"CoPI","read","PIInfo"
"CoPI","read","RAApproval"
"CoPI","read","Investigator Info"
"CoPI","read","Compliance Info"
"CoPI","write","Compliance Info"
"CoPI","read","CostShare Info"
"CoPI","write","CostShare Info"
"CoPI","read","COI"
"CoPI","write","COI"
"CoPI","read","IRBApproval"
"CoPI","read","DeanApproval"
"CoPI","read","UnivCommitmentsInfo"
"CoPI","write","UnivCommitmentsInfo"
"CoPI","read","ChairApproval"
"CoPI","read","Proprietary Info"
"CoPI","write","Proprietary Info"
"CoPI","read","SPInfo"
"CoPI","read","ApprovalInfo"
"CoPI","read","RDApproval"
"CoPI","delete-sp","CoPI"
"CoPI","add-sp","CoPI"
"CoPI","read","Project Info"
"Orion","create","PDSWhole"
"Sasha","create","PDSWhole"
"Adaline","create","PDSWhole"
"Ayla","create","PDSWhole"
"Icie","create","PDSWhole"
"Isidro","create","PDSWhole"
